Header/Consignment/CountryOfRoutingOfConsignment/country/Code;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$CountryOfRoutingOfConsignment} ${IX_CountryOfRoutingOfConsignment} > ${L_Model$$Country} > ${CountryCode}
Header/Consignment/CountryOfRoutingOfConsignment/country/TccEntryDate;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$CountryOfRoutingOfConsignment} ${IX_CountryOfRoutingOfConsignment} > ${L_Model$$Country} > ${TccEntryDate}
Header/Consignment/CountryOfRoutingOfConsignment/country/NctsEntryDate;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$CountryOfRoutingOfConsignment} ${IX_CountryOfRoutingOfConsignment} > ${L_Model$$Country} > ${NctsEntryDate}
Header/Consignment/CountryOfRoutingOfConsignment/country/GeoNomenclatureCode;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$CountryOfRoutingOfConsignment} ${IX_CountryOfRoutingOfConsignment} > ${L_Model$$Country} > ${GeoNomenclatureCode}
Header/Consignment/CountryOfRoutingOfConsignment/country/CountryRegimeCode;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$CountryOfRoutingOfConsignment} ${IX_CountryOfRoutingOfConsignment} > ${L_Model$$Country} > ${CountryRegimeCode}
Header/Consignment/CountryOfRoutingOfConsignment/country/Description;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$CountryOfRoutingOfConsignment} ${IX_CountryOfRoutingOfConsignment} > ${L_Model$$Country} > ${Description}
Header/Consignment/CountryOfRoutingOfConsignment/country/ValidFrom;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$CountryOfRoutingOfConsignment} ${IX_CountryOfRoutingOfConsignment} > ${L_Model$$Country} > ${Valid from}
Header/Consignment/CountryOfRoutingOfConsignment/country/ValidTo;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$CountryOfRoutingOfConsignment} ${IX_CountryOfRoutingOfConsignment} > ${L_Model$$Country} > ${Valid to}
Header/Consignment/CountryOfRoutingOfConsignment/country/Lng;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$CountryOfRoutingOfConsignment} ${IX_CountryOfRoutingOfConsignment} > ${L_Model$$Country} > ${Description language}
Header/Consignment/CountryOfRoutingOfConsignment/country/_description;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$CountryOfRoutingOfConsignment} ${IX_CountryOfRoutingOfConsignment} > ${L_Model$$Country} > ${_ description}
Header/Consignment/PlaceOfLoading;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading}
Header/Consignment/PlaceOfLoading/UNLocode;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$UNLocode}
Header/Consignment/PlaceOfLoading/UNLocode/Code;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$UNLocode} > ${UnLocodeExtendedCode}
Header/Consignment/PlaceOfLoading/UNLocode/Name;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$UNLocode} > ${Name}
Header/Consignment/PlaceOfLoading/UNLocode/Change;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$UNLocode} > ${Change}
Header/Consignment/PlaceOfLoading/UNLocode/Subdivision;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$UNLocode} > ${Subdivision}
Header/Consignment/PlaceOfLoading/UNLocode/Function;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$UNLocode} > ${Function}
Header/Consignment/PlaceOfLoading/UNLocode/Status;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$UNLocode} > ${Status}
Header/Consignment/PlaceOfLoading/UNLocode/Date_;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$UNLocode} > ${Date}
Header/Consignment/PlaceOfLoading/UNLocode/Coordinates;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$UNLocode} > ${Coordinates}
Header/Consignment/PlaceOfLoading/UNLocode/Comment_;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$UNLocode} > ${Comment}
Header/Consignment/PlaceOfLoading/UNLocode/Description;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$UNLocode} > ${Description}
Header/Consignment/PlaceOfLoading/UNLocode/ValidFrom;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$UNLocode} > ${Valid from}
Header/Consignment/PlaceOfLoading/UNLocode/ValidTo;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$UNLocode} > ${Valid to}
Header/Consignment/PlaceOfLoading/UNLocode/_description;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$UNLocode} > ${_ description}
Header/Consignment/PlaceOfLoading/UNLocode/Lng;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$UNLocode} > ${Description language}
Header/Consignment/PlaceOfLoading/country;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$Country}
Header/Consignment/PlaceOfLoading/country/Code;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$Country} > ${CountryCode}
Header/Consignment/PlaceOfLoading/country/TccEntryDate;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$Country} > ${TccEntryDate}
Header/Consignment/PlaceOfLoading/country/NctsEntryDate;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$Country} > ${NctsEntryDate}
Header/Consignment/PlaceOfLoading/country/GeoNomenclatureCode;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$Country} > ${GeoNomenclatureCode}
Header/Consignment/PlaceOfLoading/country/CountryRegimeCode;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$Country} > ${CountryRegimeCode}
Header/Consignment/PlaceOfLoading/country/Description;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$Country} > ${Description}
Header/Consignment/PlaceOfLoading/country/ValidFrom;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$Country} > ${Valid from}
Header/Consignment/PlaceOfLoading/country/ValidTo;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$Country} > ${Valid to}
Header/Consignment/PlaceOfLoading/country/Lng;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$Country} > ${Description language}
Header/Consignment/PlaceOfLoading/country/_description;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$Country} > ${_ description}
Header/Consignment/PlaceOfLoading/location;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfLoading} > ${L_Model$$Location}
Header/Consignment/PlaceOfUnloading;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading}
Header/Consignment/PlaceOfUnloading/UNLocode;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$UNLocode}
Header/Consignment/PlaceOfUnloading/UNLocode/Code;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$UNLocode} > ${UnLocodeExtendedCode}
Header/Consignment/PlaceOfUnloading/UNLocode/Name;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$UNLocode} > ${Name}
Header/Consignment/PlaceOfUnloading/UNLocode/Change;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$UNLocode} > ${Change}
Header/Consignment/PlaceOfUnloading/UNLocode/Subdivision;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$UNLocode} > ${Subdivision}
Header/Consignment/PlaceOfUnloading/UNLocode/Function;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$UNLocode} > ${Function}
Header/Consignment/PlaceOfUnloading/UNLocode/Status;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$UNLocode} > ${Status}
Header/Consignment/PlaceOfUnloading/UNLocode/Date_;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$UNLocode} > ${Date}
Header/Consignment/PlaceOfUnloading/UNLocode/Coordinates;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$UNLocode} > ${Coordinates}
Header/Consignment/PlaceOfUnloading/UNLocode/Comment_;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$UNLocode} > ${Comment}
Header/Consignment/PlaceOfUnloading/UNLocode/Description;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$UNLocode} > ${Description}
Header/Consignment/PlaceOfUnloading/UNLocode/ValidFrom;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$UNLocode} > ${Valid from}
Header/Consignment/PlaceOfUnloading/UNLocode/ValidTo;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$UNLocode} > ${Valid to}
Header/Consignment/PlaceOfUnloading/UNLocode/_description;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$UNLocode} > ${_ description}
Header/Consignment/PlaceOfUnloading/UNLocode/Lng;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$UNLocode} > ${Description language}
Header/Consignment/PlaceOfUnloading/country;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$Country}
Header/Consignment/PlaceOfUnloading/country/Code;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$Country} > ${CountryCode}
Header/Consignment/PlaceOfUnloading/country/TccEntryDate;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$Country} > ${TccEntryDate}
Header/Consignment/PlaceOfUnloading/country/NctsEntryDate;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$Country} > ${NctsEntryDate}
Header/Consignment/PlaceOfUnloading/country/GeoNomenclatureCode;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$Country} > ${GeoNomenclatureCode}
Header/Consignment/PlaceOfUnloading/country/CountryRegimeCode;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$Country} > ${CountryRegimeCode}
Header/Consignment/PlaceOfUnloading/country/Description;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$Country} > ${Description}
Header/Consignment/PlaceOfUnloading/country/ValidFrom;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$Country} > ${Valid from}
Header/Consignment/PlaceOfUnloading/country/ValidTo;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$Country} > ${Valid to}
Header/Consignment/PlaceOfUnloading/country/Lng;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$Country} > ${Description language}
Header/Consignment/PlaceOfUnloading/country/_description;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$Country} > ${_ description}
Header/Consignment/PlaceOfUnloading/location;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PlaceOfUnloading} > ${L_Model$$Location}
Header/Consignment/PreviousDocument;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PreviousDocument}
Header/Consignment/PreviousDocument[];${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PreviousDocument} ${IX_PreviousDocument}
Header/Consignment/PreviousDocument/type;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PreviousDocument} ${IX_PreviousDocument} > ${L_Model$$Type}
Header/Consignment/PreviousDocument/type/Code;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PreviousDocument} ${IX_PreviousDocument} > ${L_Model$$Type} > ${PreviousDocumentTypeCode}
Header/Consignment/PreviousDocument/type/Description;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PreviousDocument} ${IX_PreviousDocument} > ${L_Model$$Type} > ${Description}
Header/Consignment/PreviousDocument/type/ValidFrom;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PreviousDocument} ${IX_PreviousDocument} > ${L_Model$$Type} > ${Valid from}
Header/Consignment/PreviousDocument/type/ValidTo;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PreviousDocument} ${IX_PreviousDocument} > ${L_Model$$Type} > ${Valid to}
Header/Consignment/PreviousDocument/type/_description;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PreviousDocument} ${IX_PreviousDocument} > ${L_Model$$Type} > ${_ description}
Header/Consignment/PreviousDocument/type/Lng;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PreviousDocument} ${IX_PreviousDocument} > ${L_Model$$Type} > ${Description language}
Header/Consignment/PreviousDocument/referenceNumber;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PreviousDocument} ${IX_PreviousDocument} > ${L_Model$$ReferenceNumber}
Header/Consignment/PreviousDocument/complementOfInformation;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$PreviousDocument} ${IX_PreviousDocument} > ${L_Model$$ComplementOfInformation}
Header/Consignment/SupportingDocument;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$SupportingDocument}
Header/Consignment/SupportingDocument[];${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$SupportingDocument} ${IX_SupportingDocument}
Header/Consignment/SupportingDocument/type;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$SupportingDocument} ${IX_SupportingDocument} > ${L_Model$$Type}
Header/Consignment/SupportingDocument/type/Code;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$SupportingDocument} ${IX_SupportingDocument} > ${L_Model$$Type} > ${SupportingDocumentCode}
Header/Consignment/SupportingDocument/type/Description;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$SupportingDocument} ${IX_SupportingDocument} > ${L_Model$$Type} > ${Description}
Header/Consignment/SupportingDocument/type/ValidFrom;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$SupportingDocument} ${IX_SupportingDocument} > ${L_Model$$Type} > ${Valid from}
Header/Consignment/SupportingDocument/type/ValidTo;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$SupportingDocument} ${IX_SupportingDocument} > ${L_Model$$Type} > ${Valid to}
Header/Consignment/SupportingDocument/type/_description;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$SupportingDocument} ${IX_SupportingDocument} > ${L_Model$$Type} > ${_ description}
Header/Consignment/SupportingDocument/type/Lng;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$SupportingDocument} ${IX_SupportingDocument} > ${L_Model$$Type} > ${Description language}
Header/Consignment/SupportingDocument/referenceNumber;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$SupportingDocument} ${IX_SupportingDocument} > ${L_Model$$ReferenceNumber}
Header/Consignment/SupportingDocument/documentLineItemNumber;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$SupportingDocument} ${IX_SupportingDocument} > ${L_Model$$DocumentLineItemNumber}
Header/Consignment/SupportingDocument/complementOfInformation;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$SupportingDocument} ${IX_SupportingDocument} > ${L_Model$$ComplementOfInformation}
Header/Consignment/TransportDocument;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$TransportDocument}
Header/Consignment/TransportDocument[];${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$TransportDocument} ${IX_TransportDocument}
Header/Consignment/TransportDocument/type;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$TransportDocument} ${IX_TransportDocument} > ${L_Model$$Type}
Header/Consignment/TransportDocument/type/Code;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$TransportDocument} ${IX_TransportDocument} > ${L_Model$$Type} > ${Type}
Header/Consignment/TransportDocument/type/Description;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$TransportDocument} ${IX_TransportDocument} > ${L_Model$$Type} > ${Description}
Header/Consignment/TransportDocument/type/ValidFrom;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$TransportDocument} ${IX_TransportDocument} > ${L_Model$$Type} > ${Valid from}
Header/Consignment/TransportDocument/type/ValidTo;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$TransportDocument} ${IX_TransportDocument} > ${L_Model$$Type} > ${Valid to}
Header/Consignment/TransportDocument/type/_description;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$TransportDocument} ${IX_TransportDocument} > ${L_Model$$Type} > ${_ description}
Header/Consignment/TransportDocument/type/Lng;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$TransportDocument} ${IX_TransportDocument} > ${L_Model$$Type} > ${Description language}
Header/Consignment/TransportDocument/referenceNumber;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$TransportDocument} ${IX_TransportDocument} > ${L_Model$$ReferenceNumber}
Header/Consignment/AdditionalReference;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$AdditionalReference}
Header/Consignment/AdditionalReference[];${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$AdditionalReference} ${IX_AdditionalReference}
Header/Consignment/AdditionalReference/type;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$AdditionalReference} ${IX_AdditionalReference} > ${L_Model$$Type}
Header/Consignment/AdditionalReference/type/Code;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$AdditionalReference} ${IX_AdditionalReference} > ${L_Model$$Type} > ${DocumentType}
Header/Consignment/AdditionalReference/type/Description;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$AdditionalReference} ${IX_AdditionalReference} > ${L_Model$$Type} > ${Description}
Header/Consignment/AdditionalReference/type/ValidFrom;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$AdditionalReference} ${IX_AdditionalReference} > ${L_Model$$Type} > ${Valid from}
Header/Consignment/AdditionalReference/type/ValidTo;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$AdditionalReference} ${IX_AdditionalReference} > ${L_Model$$Type} > ${Valid to}
Header/Consignment/AdditionalReference/type/_description;${L_main$$Header} > ${L_Model$$Consignment} > ${L_Model$$AdditionalReference} ${IX_AdditionalReference} > ${L_Model$$Type} > ${_ description}
